FAFB,BANC,MCNS
720575940642770592,720575941479010211,46873
720575940618009817,720575941552694170,45508
720575940620774405,720575941482594246,39137
720575940607415132,720575941687473270,33235
720575940629580252,720575941490177511,58799
720575940621548897,720575941521322423,41751
720575940629640960,720575941533346794,49389
720575940628598828,720575941555757732,526601
720575940613168534,720575941610273766,529832
720575940634722149,720575941482295037,520371
720575940610872050,720575941529739704,49470
720575940632320568,720575941517218476,15416
720575940609250628,720575941567463412,19180
720575940642745248,720575941461285843,105476
720575940622076952,720575941447788213,58121
720575940630726201,720575941525986470,52274
720575940633617356,720575941689913051,56577
720575940611080410,720575941569011194,51105
720575940616390237,720575941437838866,48303
720575940622317823,720575941570538398,47388
720575940632021096,720575941492759984,54804
720575940632027449,720575941529294468,42754
720575940638625443,720575941431795982,43417
720575940608525124,720575941595393317,47192
720575940605318880,720575941547654177,27152
720575940603944672,720575941518601644,36867
720575940626005641,720575941605685613,23798
720575940619719668,720575941569254906,49840
720575940632603873,720575941519453144,29892
720575940638077262,720575941610518886,88591
720575940629405943,720575941563713170,537799
720575940630625733,720575941513862755,30820
720575940639328627,720575941514677347,532841
720575940620799681,720575941459465286,54967
720575940629115722,720575941513279043,32427
720575940627346856,720575941468238045,45419
720575940627360168,720575941617948543,45233
720575940644269216,720575941644971208,123900
720575940628693745,720575941534274058,126407
720575940621501622,720575941508005445,66722
720575940613120474,720575941517034924,45971
720575940621015535,720575941593569061,51149
720575940641469941,720575941429233839,44089
720575940655112865,720575941632076731,43526
720575940645696548,720575941593436453,60022
720575940630492220,720575941667909297,42218
720575940630745079,720575941480500131,55248
720575940655134369,720575941593712165,62550
720575940638111716,720575941534281153,60666
720575940625839800,720575941455564013,33113
720575940611250386,720575941643666376,47845
720575940616155871,720575941575120783,43042
720575940624811243,720575941650733809,38225
720575940619394373,720575941352612912,52180
720575940615386018,720575941596017285,43786
720575940618190395,720575941486505424,39954
720575940627817597,720575941526649090,42321
720575940612831981,720575941555231571,39236
720575940618806429,720575941515874403,43502
720575940630042746,720575941458783984,39980
720575940633097420,720575941555028737,36707
720575940634013410,720575941573964189,89304
720575940613696739,720575941522469623,46635
720575940608241586,720575941588303159,38836
720575940621251866,720575941469896669,78442
720575940621433014,720575941447919892,46731
720575940622045578,720575941550653812,49770
720575940634630240,720575941592159528,116794
720575940616982834,720575941526081446,39157
720575940628239633,720575941643373925,48440
720575940628685333,720575941565776647,22423
720575940620793280,720575941639379829,41673
720575940627749257,720575941427642452,40770
720575940616835701,720575941473488480,73798
720575940632515553,720575941577948241,549463
720575940639600829,720575941489567945,79825
720575940610268017,720575941574827880,17204
720575940606860721,720575941565225831,43443
720575940611133650,720575941643374241,524577
720575940644574756,720575941505283351,539256
720575940621019501,720575941497995170,86721
720575940618096541,720575941446234132,580048
720575940621550964,720575941486004688,65267
720575940632311367,720575941562201490,543346
720575940632317999,720575941558475379,529817
720575940615212511,720575941606423661,33685
720575940612857651,720575941563962631,544976
720575940625442649,720575941431850510,94816
720575940631220495,720575941459756102,101348
720575940626504476,720575941553722907,96327
720575940624970168,720575941505959749,84047
720575940629703939,720575941475864881,98258
720575940629188967,720575941612157916,94036
720575940618728277,720575941451526471,99568
720575940640513907,720575941490000078,96903
720575940626227504,720575941626865209,54687
720575940627457850,720575941505974597,89171
720575940610492339,720575941426971988,532847
720575940639385149,720575941400071203,85447
720575940620248769,720575941630315500,24261
720575940623658461,720575941437644607,525560
720575940627336553,720575941450972743,524635
720575940635660399,720575941611619548,78047
720575940639352893,720575941440077007,12245
720575940614242257,720575941494407111,118404
720575940637760990,720575941392240534,76693
720575940607380098,720575941407309742,72206
720575940632529962,720575941668368627,527529
720575940616001804,720575941531372005,83439
720575940609496782,720575941519972531,63646
720575940621558000,720575941406763567,77030
720575940623423880,720575941628465702,544127
720575940625076750,720575941534738113,45089
720575940622224884,720575941657531672,80316
720575940624508819,720575941514244857,29446
720575940623494697,720575941533925098,128185
720575940622810506,720575941630845164,81461
720575940622297980,720575941497511497,533311
720575940630958732,720575941579745361,534913
720575940611089618,720575941611856105,546764
720575940605332652,720575941526778137,534147
720575940627013465,720575941701461466,31985
720575940613480367,720575941609376586,543598
720575940612469221,720575941391531670,127634
720575940624404372,720575941701367258,130651
720575940626815004,720575941545599924,146595
720575940620507557,720575941525110884,122775
720575940642491533,720575941515291283,117053
720575940621841434,720575941577674321,121445
720575940612333169,720575941606054509,77395
720575940620806571,720575941592051819,84063
720575940612867759,720575941546975668,122162
720575940614655538,720575941574394294,77557
720575940611932131,720575941548105844,123363
720575940630965366,720575941504592549,171834
720575940650290809,720575941525009508,145567
720575940634881817,720575941400624675,123194
720575940626563844,720575941666505459,133534
720575940628268821,720575941548387188,119732
720575940628303089,720575941602058169,126276
720575940627183485,720575941619268223,53313
720575940631313219,720575941574209206,526187
720575940637794281,720575941548698228,48282
720575940607677826,720575941602094265,43669
720575940624668942,720575941623992778,31515
720575940637587172,720575941661005112,33834
720575940619572974,720575941534548417,59298
720575940623710133,720575941567581434,525667
720575940622563077,720575941449442229,37909
720575940639913560,720575941438490453,52243
720575940641560628,720575941508107102,50068
720575940620477376,720575941462428429,37145
720575940612975786,720575941489992908,59162
720575940622949912,720575941657368344,539161
720575940610428402,720575941507277185,31522
720575940632682444,720575941491067852,31174
720575940638139364,720575941459696068,84903
720575940624972617,720575941391696022,17673
720575940634620863,720575941651267569,43575
720575940616739445,720575941502361175,48707
720575940617830749,720575941407195951,40011
720575940631054610,720575941482072061,530320
720575940616059846,720575941552130075,526177
720575940628224586,720575941566300519,55690
720575940613151129,720575941553387803,69922
720575940620780014,720575941564494946,68373
720575940626539850,720575941572835067,54791
720575940625955472,720575941567682042,49273
720575940614026357,720575941489886951,63754
720575940623156164,720575941642427218,62991
720575940639452469,720575941454922221,61106
720575940619119739,720575941501790443,61439
720575940612259290,720575941448567630,67230
720575940638934598,720575941485626374,67846
720575940615599958,720575941508533776,51069
720575940625780784,720575941452994099,80893
720575940639654205,720575941505743127,61701
720575940626746969,720575941570794142,48747
720575940621505519,720575941661562748,46275
720575940626491906,720575941589502775,51142
720575940623875978,720575941641887845,48664
720575940624935060,720575941491468720,48191
720575940615761986,720575941541433117,49974
720575940629922245,720575941571989918,51189
720575940629924823,720575941525470541,31913
720575940620490405,720575941588953598,50978
720575940631242447,720575941564702818,47654
720575940638321892,720575941454982381,49514
720575940636504175,720575941609684457,46279
720575940625856807,720575941534552257,53172
720575940624130451,720575941588329015,58030
720575940639900989,720575941440093647,56306
720575940640691152,720575941529598904,53207
720575940623653267,720575941657326616,58669
720575940621075053,720575941541241436,49816
